CustomerID,CustomerType,AccountCount,TotalBalance,AverageBalance,TransactionCount,TotalTransactionValue,AverageTransactionValue,Cluster,Cluster_3,CustomerSegment
10559,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10560,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10561,Large Enterprise,3.0,254662.58,84887.52666666666,92.0,215537.29,2342.796630434783,3,2,High-Value Active
10562,Large Enterprise,2.0,39524.369999999995,19762.184999999998,67.0,147088.9,2195.3567164179103,0,0,Core Active
10563,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10564,Large Enterprise,1.0,31978.53,31978.53,31.0,80942.90000000001,2611.061290322581,0,0,Core Active
10565,Large Enterprise,4.0,177385.38,44346.345,118.0,277007.15,2347.518220338983,3,2,High-Value Active
10566,Individual,1.0,91124.05,91124.05,33.0,83923.02,2543.1218181818185,2,0,Core Active
10567,Large Enterprise,3.0,90807.98,30269.326666666664,68.0,173489.02,2551.309117647059,0,0,Core Active
10568,Small Business,3.0,171582.12,57194.04,89.0,211627.48,2377.8368539325843,3,2,High-Value Active
10569,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10570,Individual,1.0,41593.86,41593.86,37.0,82208.57,2221.8532432432435,0,0,Core Active
10571,Individual,4.0,148038.31,37009.5775,134.0,329519.89,2459.103656716418,3,2,High-Value Active
10572,Large Enterprise,1.0,33936.14,33936.14,23.0,63439.44,2758.2365217391307,0,0,Core Active
10573,Large Enterprise,3.0,126788.18,42262.72666666666,88.0,251509.87,2858.0667045454543,3,2,High-Value Active
10574,Individual,4.0,232262.27,58065.5675,145.0,385730.02999999997,2660.2071034482756,3,2,High-Value Active
10575,Individual,4.0,166330.01,41582.5025,105.0,256686.85,2444.6366666666668,3,2,High-Value Active
10576,Individual,3.0,197592.31,65864.10333333333,110.0,287002.83,2609.1166363636366,3,2,High-Value Active
10577,Large Enterprise,1.0,73352.5,73352.5,30.0,62768.8,2092.2933333333335,2,0,Core Active
10578,Large Enterprise,2.0,83456.3,41728.15,56.0,127766.01,2281.5358928571427,2,0,Core Active
10579,Individual,2.0,122272.26000000001,61136.130000000005,61.0,143726.87,2356.1781967213115,2,0,Core Active
10580,Large Enterprise,1.0,14560.17,14560.17,31.0,90147.41,2907.9809677419357,0,0,Core Active
10581,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10582,Individual,3.0,216107.34,72035.78,80.0,188435.26,2355.44075,3,2,High-Value Active
10583,Individual,2.0,143030.05,71515.025,56.0,141345.27,2524.0226785714285,2,0,Core Active
10584,Large Enterprise,4.0,296388.19,74097.0475,111.0,276188.94,2488.1886486486487,3,2,High-Value Active
10585,Small Business,1.0,41482.99,41482.99,45.0,106133.17,2358.514888888889,0,0,Core Active
10586,Small Business,2.0,65982.99,32991.495,60.0,134990.44,2249.8406666666665,0,0,Core Active
10587,Individual,1.0,56535.81,56535.81,28.0,62028.729999999996,2215.3117857142856,2,0,Core Active
10588,Individual,1.0,99815.57,99815.57,24.0,51196.59,2133.19125,2,0,Core Active
10589,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10590,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10591,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10592,Small Business,2.0,50478.51,25239.255,62.0,155532.31,2508.5856451612904,0,0,Core Active
10593,Individual,3.0,145384.06,48461.35333333333,92.0,216175.89,2349.737934782609,3,2,High-Value Active
10594,Large Enterprise,1.0,47387.99,47387.99,36.0,88781.18000000001,2466.1438888888893,0,0,Core Active
10595,Small Business,1.0,35503.33,35503.33,21.0,51953.57,2473.979523809524,0,0,Core Active
10596,Large Enterprise,2.0,83630.29000000001,41815.145000000004,79.0,214437.28,2714.3959493670886,2,0,Core Active
10597,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10598,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10599,Small Business,2.0,44110.89,22055.445,55.0,151506.17,2754.657636363637,0,0,Core Active
10600,Individual,1.0,96074.22,96074.22,28.0,71114.56,2539.805714285714,2,0,Core Active
10601,Individual,1.0,38058.16,38058.16,27.0,64546.47,2390.61,0,0,Core Active
10602,Small Business,3.0,183476.91999999998,61158.97333333333,82.0,209693.87,2557.242317073171,3,2,High-Value Active
10603,Small Business,5.0,413715.8,82743.16,150.0,371511.14,2476.7409333333335,3,2,High-Value Active
10604,Large Enterprise,2.0,74535.48000000001,37267.740000000005,57.0,160160.95,2809.8412280701755,0,0,Core Active
10605,Large Enterprise,2.0,44006.369999999995,22003.184999999998,50.0,135152.24,2703.0447999999997,0,0,Core Active
10606,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10607,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10608,Individual,2.0,90342.64,45171.32,52.0,133046.71,2558.5905769230767,2,0,Core Active
10609,Individual,2.0,137162.7,68581.35,54.0,112693.52,2086.917037037037,2,0,Core Active
10610,Large Enterprise,1.0,88823.48,88823.48,31.0,82960.57,2676.147419354839,2,0,Core Active
10611,Individual,2.0,141368.38,70684.19,49.0,109804.35,2240.9051020408165,2,0,Core Active
10612,Large Enterprise,2.0,37144.18,18572.09,57.0,136944.97,2402.5433333333335,0,0,Core Active
10613,Large Enterprise,1.0,87749.26,87749.26,31.0,60497.34,1951.5270967741935,2,0,Core Active
10614,Small Business,1.0,32176.3,32176.3,32.0,78893.02,2465.406875,0,0,Core Active
10615,Large Enterprise,1.0,60894.86,60894.86,40.0,84866.28,2121.657,2,0,Core Active
10616,Small Business,2.0,54413.45,27206.725,56.0,150851.64,2693.779285714286,0,0,Core Active
10617,Large Enterprise,2.0,131623.28,65811.64,61.0,154373.07,2530.7060655737705,2,0,Core Active
10618,Small Business,1.0,26242.64,26242.64,30.0,70966.39,2365.546333333333,0,0,Core Active
10619,Individual,1.0,47109.88,47109.88,22.0,54620.9,2482.768181818182,0,0,Core Active
10620,Large Enterprise,2.0,153386.6,76693.3,68.0,162631.09,2391.6336764705884,2,0,Core Active
10621,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10622,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10623,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10624,Large Enterprise,3.0,210602.05,70200.68333333333,86.0,227275.33000000002,2642.7363953488375,3,2,High-Value Active
10625,Individual,1.0,33473.34,33473.34,28.0,67107.43000000001,2396.693928571429,0,0,Core Active
10626,Small Business,1.0,34252.99,34252.99,25.0,58010.44,2320.4176,0,0,Core Active
10627,Individual,1.0,10365.83,10365.83,39.0,94736.45999999999,2429.14,0,0,Core Active
10628,Small Business,2.0,92686.34,46343.17,56.0,127951.44,2284.847142857143,2,0,Core Active
10629,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10630,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10631,Small Business,2.0,44490.149999999994,22245.074999999997,62.0,144486.98,2330.435161290323,0,0,Core Active
10632,Large Enterprise,2.0,138658.91999999998,69329.45999999999,51.0,135586.02,2658.549411764706,2,0,Core Active
10633,Large Enterprise,1.0,92207.53,92207.53,35.0,68974.66,1970.7045714285716,2,0,Core Active
10634,Small Business,3.0,159706.2,53235.4,87.0,206969.05,2378.9545977011494,3,2,High-Value Active
10635,Individual,1.0,84925.81,84925.81,36.0,82378.74,2288.2983333333336,2,0,Core Active
10636,Small Business,2.0,121935.64,60967.82,49.0,116142.28,2370.250612244898,2,0,Core Active
10637,Individual,3.0,76460.04000000001,25486.680000000004,97.0,235446.17,2427.2801030927835,3,2,High-Value Active
10638,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10639,Individual,2.0,96899.81,48449.905,39.0,116767.07,2994.027435897436,2,0,Core Active
10640,Large Enterprise,1.0,85648.39,85648.39,28.0,60193.36,2149.7628571428572,2,0,Core Active
10641,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10642,Small Business,2.0,106773.53,53386.765,72.0,185090.85,2570.70625,2,0,Core Active
10643,Small Business,3.0,187586.06,62528.68666666667,90.0,216377.29,2404.192111111111,3,2,High-Value Active
10644,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10645,Individual,2.0,173072.34,86536.17,58.0,139590.98,2406.741034482759,2,0,Core Active
10646,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10647,Small Business,1.0,61130.67,61130.67,27.0,67984.68000000001,2517.9511111111115,2,0,Core Active
10648,Individual,1.0,46654.26,46654.26,27.0,58321.49,2160.055185185185,0,0,Core Active
10649,Small Business,3.0,136120.59,45373.53,94.0,257910.02,2743.7236170212764,3,2,High-Value Active
10650,Large Enterprise,1.0,1137.43,1137.43,30.0,91993.07,3066.4356666666667,0,0,Core Active
10651,Large Enterprise,2.0,120197.5,60098.75,56.0,134169.78,2395.8889285714286,2,0,Core Active
10652,Large Enterprise,1.0,29627.66,29627.66,23.0,44737.42,1945.1052173913042,0,0,Core Active
10653,Small Business,1.0,78226.86,78226.86,24.0,53118.340000000004,2213.264166666667,2,0,Core Active
10654,Individual,1.0,7314.7,7314.7,30.0,61641.2,2054.7066666666665,0,0,Core Active
10655,Large Enterprise,3.0,65997.34,21999.11333333333,91.0,226993.3,2494.431868131868,3,2,High-Value Active
10656,Individual,1.0,87103.24,87103.24,30.0,65567.66,2185.588666666667,2,0,Core Active
10657,Large Enterprise,1.0,45858.74,45858.74,24.0,66486.71,2770.2795833333334,0,0,Core Active
10658,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10659,Large Enterprise,2.0,49458.99,24729.495,53.0,124566.36,2350.308679245283,0,0,Core Active
10660,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10661,Small Business,1.0,46628.24,46628.24,29.0,82436.02,2842.6213793103448,0,0,Core Active
10662,Large Enterprise,3.0,166913.66999999998,55637.88999999999,88.0,232199.08,2638.625909090909,3,2,High-Value Active
10663,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10664,Individual,1.0,34532.54,34532.54,30.0,75307.08,2510.236,0,0,Core Active
10665,Individual,1.0,57672.29,57672.29,24.0,53604.94,2233.539166666667,2,0,Core Active
10666,Large Enterprise,2.0,40721.729999999996,20360.864999999998,64.0,148597.1,2321.8296875,0,0,Core Active
10667,Individual,4.0,167526.66,41881.665,116.0,291232.94,2510.6287931034485,3,2,High-Value Active
10668,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10669,Individual,2.0,107714.14000000001,53857.07000000001,70.0,156562.17,2236.602428571429,2,0,Core Active
10670,Small Business,3.0,103217.72,34405.90666666667,98.0,275458.78,2810.803877551021,3,2,High-Value Active
10671,Individual,2.0,66632.61,33316.305,70.0,184017.63,2628.8232857142857,0,0,Core Active
10672,Individual,2.0,158436.1,79218.05,59.0,149978.46,2542.0077966101694,2,0,Core Active
10673,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10674,Large Enterprise,2.0,164506.65000000002,82253.32500000001,64.0,163221.81,2550.34078125,2,0,Core Active
10675,Small Business,1.0,59425.38,59425.38,32.0,98297.88,3071.80875,2,0,Core Active
10676,Individual,2.0,33358.45,16679.225,56.0,159645.55,2850.813392857143,0,0,Core Active
10677,Large Enterprise,2.0,186624.6,93312.3,64.0,177321.75,2770.65234375,2,2,High-Value Active
10678,Individual,1.0,53456.93,53456.93,31.0,78690.05,2538.3887096774192,0,0,Core Active
10679,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10680,Individual,2.0,52220.020000000004,26110.010000000002,50.0,112528.08,2250.5616,0,0,Core Active
10681,Small Business,2.0,96171.55,48085.775,59.0,121244.74,2054.9955932203393,2,0,Core Active
10682,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10683,Individual,1.0,41432.48,41432.48,26.0,58678.83,2256.878076923077,0,0,Core Active
10684,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10685,Large Enterprise,1.0,75217.21,75217.21,39.0,87035.3,2231.674358974359,2,0,Core Active
10686,Small Business,4.0,261958.21000000002,65489.552500000005,135.0,329493.5,2440.6925925925925,3,2,High-Value Active
10687,Individual,4.0,227155.69,56788.9225,113.0,283262.23,2506.7453982300885,3,2,High-Value Active
10688,Individual,1.0,43699.63,43699.63,28.0,74745.31,2669.475357142857,0,0,Core Active
10689,Individual,1.0,52550.59,52550.59,21.0,58350.42,2778.5914285714284,0,0,Core Active
10690,Large Enterprise,2.0,189331.69,94665.845,58.0,148924.89,2567.6705172413795,2,0,Core Active
10691,Large Enterprise,2.0,65275.81,32637.905,69.0,161910.2,2346.5246376811597,0,0,Core Active
10692,Individual,2.0,113354.45999999999,56677.229999999996,66.0,174838.25,2649.064393939394,2,0,Core Active
10693,Small Business,2.0,109588.01999999999,54794.009999999995,60.0,127024.14,2117.069,2,0,Core Active
10694,Small Business,3.0,234387.30000000002,78129.1,101.0,275146.53,2724.223069306931,3,2,High-Value Active
10695,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10696,Individual,1.0,2850.69,2850.69,18.0,42307.42,2350.412222222222,0,0,Core Active
10697,Small Business,2.0,54175.01,27087.505,56.0,135255.69,2415.2801785714287,0,0,Core Active
10698,Small Business,1.0,28537.58,28537.58,31.0,66068.48,2131.2412903225804,0,0,Core Active
10699,Small Business,1.0,59032.48,59032.48,39.0,101978.86,2614.842564102564,2,0,Core Active
10700,Large Enterprise,2.0,29373.04,14686.52,57.0,135517.15,2377.493859649123,0,0,Core Active
10701,Large Enterprise,1.0,66279.41,66279.41,26.0,49793.06,1915.1176923076923,2,0,Core Active
10702,Small Business,1.0,20614.63,20614.63,40.0,96144.29,2403.60725,0,0,Core Active
10703,Small Business,3.0,95072.78,31690.926666666666,90.0,215094.95,2389.943888888889,3,2,High-Value Active
10704,Small Business,2.0,107620.11,53810.055,66.0,161351.44,2444.718787878788,2,0,Core Active
10705,Large Enterprise,2.0,26905.510000000002,13452.755000000001,44.0,122278.36,2779.0536363636365,0,0,Core Active
10706,Large Enterprise,3.0,113618.97,37872.99,108.0,262391.1,2429.547222222222,3,2,High-Value Active
10707,Individual,3.0,127110.29000000001,42370.09666666667,89.0,237229.82,2665.5035955056183,3,2,High-Value Active
10708,Individual,2.0,74085.98999999999,37042.994999999995,62.0,156131.1,2518.243548387097,0,0,Core Active
10709,Large Enterprise,1.0,98804.31,98804.31,29.0,77766.11,2681.59,2,0,Core Active
10710,Small Business,3.0,120002.31,40000.77,84.0,235219.51,2800.232261904762,3,2,High-Value Active
10711,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10712,Small Business,1.0,73323.55,73323.55,28.0,67566.79,2413.0996428571425,2,0,Core Active
10713,Individual,1.0,44268.2,44268.2,35.0,68923.88,1969.2537142857145,0,0,Core Active
10714,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10715,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10716,Small Business,3.0,200239.93,66746.64333333333,73.0,183697.75,2516.4075342465753,3,2,High-Value Active
10717,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10718,Large Enterprise,2.0,148354.35,74177.175,60.0,145209.35,2420.1558333333332,2,0,Core Active
10719,Small Business,3.0,126691.57999999999,42230.526666666665,80.0,210509.93,2631.374125,3,2,High-Value Active
10720,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10721,Small Business,1.0,99185.63,99185.63,34.0,90708.47,2667.896176470588,2,0,Core Active
10722,Large Enterprise,1.0,76939.58,76939.58,38.0,86210.86,2268.706842105263,2,0,Core Active
10723,Small Business,1.0,60251.22,60251.22,33.0,96896.69,2936.2633333333333,2,0,Core Active
10724,Small Business,1.0,40425.89,40425.89,32.0,96269.64,3008.42625,0,0,Core Active
10725,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10726,Large Enterprise,3.0,180557.06,60185.68666666667,81.0,197542.71,2438.798888888889,3,2,High-Value Active
10727,Individual,3.0,150588.11,50196.03666666666,95.0,232677.75,2449.2394736842107,3,2,High-Value Active
10728,Large Enterprise,2.0,86448.69,43224.345,64.0,161033.49,2516.14828125,2,0,Core Active
10729,Large Enterprise,2.0,107557.82999999999,53778.91499999999,77.0,218585.47999999998,2838.772467532467,2,0,Core Active
10730,Individual,2.0,51644.69,25822.345,78.0,201499.17,2583.3226923076923,0,0,Core Active
10731,Small Business,1.0,95485.55,95485.55,32.0,100198.25,3131.1953125,2,0,Core Active
10732,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10733,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10734,Individual,3.0,158694.74,52898.246666666666,111.0,272455.7,2454.555855855856,3,2,High-Value Active
10735,Large Enterprise,1.0,35239.9,35239.9,30.0,66364.77,2212.159,0,0,Core Active
10736,Small Business,1.0,33094.26,33094.26,31.0,88343.86,2849.801935483871,0,0,Core Active
10737,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10738,Small Business,3.0,184790.42,61596.80666666667,92.0,240433.91,2613.4120652173915,3,2,High-Value Active
10739,Large Enterprise,5.0,158269.25,31653.85,146.0,364271.72,2495.0117808219175,3,2,High-Value Active
10740,Small Business,2.0,71460.61,35730.305,94.0,220676.94,2347.6270212765958,3,0,Core Active
10741,Large Enterprise,3.0,74282.98999999999,24760.996666666662,101.0,266352.93,2637.1577227722773,3,2,High-Value Active
10742,Small Business,1.0,66974.97,66974.97,32.0,80461.84,2514.4325,2,0,Core Active
10743,Individual,2.0,151730.58,75865.29,47.0,126514.31999999999,2691.7940425531915,2,0,Core Active
10744,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10745,Large Enterprise,3.0,261907.02999999997,87302.34333333332,86.0,225091.14,2617.3388372093027,3,2,High-Value Active
10746,Large Enterprise,2.0,150958.53,75479.265,55.0,145553.3,2646.423636363636,2,0,Core Active
10747,Large Enterprise,1.0,68217.62,68217.62,33.0,82519.06,2500.5775757575757,2,0,Core Active
10748,Individual,2.0,47690.43,23845.215,59.0,145446.88,2465.2013559322036,0,0,Core Active
10749,Small Business,3.0,202767.28999999998,67589.09666666666,85.0,231676.03,2725.6003529411764,3,2,High-Value Active
10750,Individual,1.0,87921.93,87921.93,34.0,74895.95,2202.8220588235295,2,0,Core Active
10751,Large Enterprise,2.0,117758.09,58879.045,65.0,165873.24,2551.8959999999997,2,0,Core Active
10752,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10753,Large Enterprise,2.0,111325.39,55662.695,62.0,157861.46,2546.1525806451614,2,0,Core Active
10754,Large Enterprise,1.0,60087.11,60087.11,34.0,96473.73,2837.462647058823,2,0,Core Active
10755,Small Business,1.0,80947.03,80947.03,30.0,66489.51,2216.317,2,0,Core Active
10756,Individual,1.0,70376.51,70376.51,24.0,58105.0,2421.0416666666665,2,0,Core Active
10757,Individual,1.0,14883.88,14883.88,33.0,82805.05,2509.2439393939394,0,0,Core Active
10758,Individual,2.0,181514.62,90757.31,71.0,185000.98,2605.647605633803,2,2,High-Value Active
10759,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10760,Small Business,6.0,271238.93,45206.488333333335,192.0,455518.67,2372.4930729166667,3,2,High-Value Active
10761,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10762,Large Enterprise,1.0,68773.85,68773.85,43.0,116109.31,2700.216511627907,2,0,Core Active
10763,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10764,Individual,2.0,101148.19,50574.095,60.0,144813.33,2413.5555,2,0,Core Active
10765,Individual,1.0,58739.64,58739.64,16.0,36827.59,2301.724375,2,0,Core Active
10766,Large Enterprise,3.0,102603.43000000001,34201.14333333333,99.0,248139.64,2506.4610101010103,3,2,High-Value Active
10767,Large Enterprise,2.0,118609.06,59304.53,44.0,115846.1,2632.865909090909,2,0,Core Active
10768,Small Business,1.0,28557.33,28557.33,27.0,70020.92,2593.3674074074074,0,0,Core Active
10769,Large Enterprise,1.0,439.01,439.01,27.0,64050.67,2372.247037037037,0,0,Core Active
10770,Small Business,2.0,51690.39,25845.195,50.0,106903.24,2138.0648,0,0,Core Active
10771,Small Business,1.0,59428.04,59428.04,27.0,69792.75,2584.9166666666665,2,0,Core Active
10772,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10773,Large Enterprise,3.0,152393.69,50797.89666666667,96.0,260451.4,2713.0354166666666,3,2,High-Value Active
10774,Individual,3.0,204237.74,68079.24666666666,91.0,232336.95,2553.1532967032967,3,2,High-Value Active
10775,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10776,Small Business,1.0,52482.12,52482.12,33.0,83309.0,2524.5151515151515,0,0,Core Active
10777,Large Enterprise,1.0,52143.22,52143.22,40.0,97104.77,2427.61925,0,0,Core Active
10778,Individual,1.0,77732.77,77732.77,23.0,46317.0,2013.7826086956522,2,0,Core Active
10779,Small Business,2.0,45860.35,22930.175,58.0,146837.7,2531.684482758621,0,0,Core Active
10780,Large Enterprise,2.0,172113.02000000002,86056.51000000001,59.0,139383.89,2362.438813559322,2,0,Core Active
10781,Small Business,2.0,98696.44,49348.22,56.0,142836.26,2550.6475,2,0,Core Active
10782,Large Enterprise,1.0,33344.03,33344.03,18.0,40283.62,2237.978888888889,0,0,Core Active
10783,Individual,2.0,132536.52000000002,66268.26000000001,64.0,147500.7,2304.6984375,2,0,Core Active
10784,Large Enterprise,2.0,125075.95,62537.975,54.0,136694.53,2531.3801851851854,2,0,Core Active
10785,Individual,1.0,31938.31,31938.31,38.0,99284.45999999999,2612.748947368421,0,0,Core Active
10786,Individual,1.0,49676.09,49676.09,33.0,78352.69,2374.3239393939393,0,0,Core Active
10787,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10788,Small Business,1.0,13510.69,13510.69,25.0,43556.64,1742.2656,0,0,Core Active
10789,Individual,1.0,89365.94,89365.94,31.0,68359.65,2205.1499999999996,2,0,Core Active
10790,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10791,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10792,Large Enterprise,2.0,131221.65,65610.825,61.0,144080.78,2361.98,2,0,Core Active
10793,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10794,Small Business,1.0,91941.52,91941.52,29.0,82999.22,2862.0420689655175,2,0,Core Active
10795,Individual,2.0,74346.64,37173.32,72.0,163842.53,2275.5906944444446,0,0,Core Active
10796,Individual,1.0,30363.58,30363.58,33.0,81728.46,2476.6200000000003,0,0,Core Active
10797,Large Enterprise,4.0,180841.59,45210.3975,115.0,283304.41,2463.516608695652,3,2,High-Value Active
10798,Large Enterprise,2.0,51176.54,25588.27,48.0,141687.37,2951.820208333333,0,0,Core Active
10799,Large Enterprise,1.0,83634.16,83634.16,33.0,83977.18,2544.76303030303,2,0,Core Active
10800,Individual,4.0,220393.91999999998,55098.479999999996,103.0,236143.43,2292.6546601941745,3,2,High-Value Active
10801,Individual,1.0,62664.46,62664.46,24.0,63750.82,2656.284166666667,2,0,Core Active
10802,Large Enterprise,1.0,34872.04,34872.04,28.0,77440.45999999999,2765.730714285714,0,0,Core Active
10803,Large Enterprise,2.0,27557.309999999998,13778.654999999999,61.0,157744.71,2585.9788524590163,0,0,Core Active
10804,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10805,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10806,Small Business,1.0,56605.54,56605.54,30.0,85348.41,2844.947,2,0,Core Active
10807,Individual,2.0,141611.22999999998,70805.61499999999,60.0,147082.7,2451.3783333333336,2,0,Core Active
10808,Small Business,1.0,91724.55,91724.55,38.0,106632.81999999999,2806.1268421052628,2,0,Core Active
10809,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10810,Small Business,2.0,46542.0,23271.0,59.0,148195.79,2511.793050847458,0,0,Core Active
10811,Large Enterprise,1.0,93495.91,93495.91,26.0,69321.95,2666.228846153846,2,0,Core Active
10812,Large Enterprise,1.0,24602.31,24602.31,27.0,64423.020000000004,2386.037777777778,0,0,Core Active
10813,Large Enterprise,3.0,219962.21999999997,73320.73999999999,105.0,255332.3,2431.7361904761906,3,2,High-Value Active
10814,Individual,1.0,77462.93,77462.93,32.0,94351.12,2948.4725,2,0,Core Active
10815,Small Business,1.0,52471.44,52471.44,23.0,61214.23,2661.4882608695652,0,0,Core Active
10816,Small Business,1.0,94760.32,94760.32,35.0,103589.41,2959.6974285714286,2,0,Core Active
10817,Individual,2.0,74175.01000000001,37087.505000000005,43.0,100683.75,2341.482558139535,0,0,Core Active
10818,Large Enterprise,4.0,163595.47,40898.8675,113.0,286035.05,2531.283628318584,3,2,High-Value Active
10819,Individual,3.0,147363.82,49121.27333333334,95.0,254895.55,2683.111052631579,3,2,High-Value Active
10820,Large Enterprise,2.0,73138.79000000001,36569.395000000004,56.0,146521.95,2616.463392857143,0,0,Core Active
10821,Individual,4.0,289642.78,72410.695,128.0,318362.22,2487.20484375,3,2,High-Value Active
10822,Large Enterprise,3.0,56938.14,18979.38,88.0,216126.45,2455.9823863636366,3,2,High-Value Active
10823,Individual,1.0,4734.68,4734.68,27.0,66176.18000000001,2450.9696296296297,0,0,Core Active
10824,Individual,1.0,60387.81,60387.81,29.0,79927.43,2756.118275862069,2,0,Core Active
10825,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10826,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10827,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10828,Individual,1.0,11914.04,11914.04,20.0,39475.37,1973.7685000000001,0,0,Core Active
10829,Small Business,1.0,98193.39,98193.39,37.0,97129.81999999999,2625.13027027027,2,0,Core Active
10830,Small Business,1.0,12736.16,12736.16,30.0,84451.15,2815.038333333333,0,0,Core Active
10831,Small Business,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10832,Individual,2.0,179606.2,89803.1,47.0,125162.78,2663.0378723404256,2,0,Core Active
10833,Large Enterprise,2.0,61013.979999999996,30506.989999999998,66.0,173602.81,2630.345606060606,0,0,Core Active
10834,Small Business,2.0,56611.36,28305.68,57.0,153398.7,2691.205263157895,0,0,Core Active
10835,Individual,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
10836,Small Business,2.0,139948.94,69974.47,46.0,118234.43000000001,2570.313695652174,2,0,Core Active
10837,Large Enterprise,0.0,0.0,0.0,0.0,0.0,0.0,1,1,No Financial Relationship
