AccountOriginID,TransactionCount,TotalTransactionValue,AverageTransactionValue,MaximumTransactionValue,Frequency_Z,Value_Z,AverageSize_Z,Frequency_Flag,Value_Flag,AverageSize_Flag,AnomalyScore,AnomalyCategory
200802,26,69321.95,2666.228846153846,4878.6,-0.6572150068672356,-0.3312332722977062,0.6052320599577673,0,0,0,0,Normal
200803,24,62507.9,2604.4958333333334,4866.87,-0.9873220881990902,-0.7232783480126508,0.3767567478973537,0,0,0,0,Normal
200804,30,68546.15,2284.8716666666664,4927.69,0.002999155796473763,-0.3758687783094988,-0.8061797051401575,0,0,0,0,Normal
200805,27,62070.97,2298.924814814815,4644.95,-0.4921614662013082,-0.7484170327789984,-0.7541686779460892,0,0,0,0,Normal
200806,31,74460.35,2401.9467741935487,4840.26,0.1680526964624011,-0.035596401853010946,-0.372882017167559,0,0,0,0,Normal
200807,44,128242.47,2914.601590909091,4853.83,2.3137487251194564,3.058747682430234,1.5244653481539368,1,1,0,2,Moderate Anomaly Signal
200808,35,78128.97,2232.2562857142857,4804.69,0.8282668591261104,0.17547695476593944,-1.000910450215316,0,0,0,0,Normal
200809,33,75659.03,2292.697878787879,4930.82,0.49815977779425574,0.03336942483713475,-0.7772147125867591,0,0,0,0,Normal
200810,33,75031.79,2273.6906060606057,4915.62,0.49815977779425574,-0.002718709721819765,-0.8475610697361731,0,0,0,0,Normal
200811,39,81924.36,2100.6246153846155,4692.51,1.4884810217898197,0.39384399931620606,-1.488082314693178,0,0,0,0,Normal
200812,33,102716.59,3112.6239393939395,4855.33,0.49815977779425574,1.590121012932564,2.257350652108814,0,0,1,1,Low Anomaly Signal
200813,23,53452.840000000004,2324.0365217391304,3931.86,-1.1523756288650175,-1.2442595094809943,-0.6612296682693055,0,0,0,0,Normal
200814,50,128857.51,2577.1502,4965.25,3.3040699691150204,3.0941338923006807,0.2755499247752045,1,1,0,2,Moderate Anomaly Signal
200815,35,68974.66,1970.7045714285716,4850.08,0.8282668591261104,-0.3512145366478417,-1.9689194102689922,0,0,0,0,Normal
200816,23,65837.69,2862.508260869565,4950.86,-1.1523756288650175,-0.5316995112467235,1.3316667256138104,0,0,0,0,Normal
200817,38,111085.75,2923.309210526316,4988.86,1.3234274811238924,2.071639047856066,1.5566924502902468,0,1,0,1,Low Anomaly Signal
200818,29,69420.43,2393.8079310344824,4957.14,-0.16205438486945356,-0.32556724415637966,-0.40300406444208536,0,0,0,0,Normal
200819,28,60467.729999999996,2159.5617857142856,4866.07,-0.3271079255353809,-0.840659142418527,-1.2699544805280072,0,0,0,0,Normal
200820,33,65681.0,1990.3333333333333,4748.45,0.49815977779425574,-0.5407146407091982,-1.8962729072611266,0,0,0,0,Normal
200821,20,44601.49,2230.0744999999997,4570.6,-1.6475362508627995,-1.7535202546955846,-1.0089852897403166,0,0,0,0,Normal
200822,26,67045.14,2578.659230769231,4881.85,-0.6572150068672356,-0.4622291042681999,0.28113488264711656,0,0,0,0,Normal
200823,33,83977.18,2544.76303030303,4877.89,0.49815977779425574,0.5119526090753287,0.15568425865611904,0,0,0,0,Normal
200824,27,65893.4,2440.496296296296,4600.83,-0.4921614662013082,-0.5284942469519097,-0.23020934188743078,0,0,0,0,Normal
200825,33,87120.47,2640.0142424242426,4943.79,0.49815977779425574,0.6928012036767819,0.5082112036280231,0,0,0,0,Normal
200826,20,49660.25,2483.0125,4995.19,-1.6475362508627995,-1.4624654565617679,-0.07285588601332936,0,0,0,0,Normal
200827,28,70494.46,2517.659285714286,4767.36,-0.3271079255353809,-0.263773131599218,0.05537267138718522,0,0,0,0,Normal
200828,26,60970.3,2345.0115384615387,4904.16,-0.6572150068672356,-0.8117438726887682,-0.5836006449611759,0,0,0,0,Normal
200829,25,63941.61,2557.6644,4896.58,-0.8222685475331628,-0.6407901148028455,0.20343252709220214,0,0,0,0,Normal
200830,39,101112.53,2592.628974358974,4999.37,1.4884810217898197,1.4978317247483985,0.3328372276363443,0,0,0,0,Normal
200831,31,80119.8,2584.509677419355,4797.48,0.1680526964624011,0.29001898162009876,0.30278752137327525,0,0,0,0,Normal
200832,25,57006.53,2280.2612,4637.0,-0.8222685475331628,-1.0397986286366447,-0.8232431491919396,0,0,0,0,Normal
200833,24,60956.21,2539.8420833333334,4882.7,-0.9873220881990902,-0.8125545381691838,0.13747171980266792,0,0,0,0,Normal
200834,25,68235.86,2729.4344,4985.48,-0.8222685475331628,-0.3937212546698994,0.8391572805028582,0,0,0,0,Normal
200835,32,75550.46,2360.951875,4700.12,0.33310623712832843,0.02712287045752665,-0.5246050897699535,0,0,0,0,Normal
200836,33,72725.16,2203.7927272727275,4984.88,0.49815977779425574,-0.13543022974241828,-1.1062547400881075,0,0,0,0,Normal
200837,21,43063.37,2050.6366666666668,4763.02,-1.482482710196872,-1.8420156974731794,-1.6730888721375659,0,0,0,0,Normal
200838,30,61897.34,2063.2446666666665,4885.25,0.002999155796473763,-0.7584068019319086,-1.6264263717533232,0,0,0,0,Normal
200839,41,105973.34,2584.7156097560974,4990.54,1.8185881031216744,1.7774975071371335,0.3035496817272074,0,0,0,0,Normal
200840,24,50925.47,2121.8945833333332,4790.21,-0.9873220881990902,-1.389671263578731,-1.409361670056448,0,0,0,0,Normal
200841,33,92484.91,2802.5730303030305,4953.47,0.49815977779425574,1.0014432426944408,1.1098450473666128,0,0,0,0,Normal
200842,38,100894.11,2655.108157894737,4979.17,1.3234274811238924,1.4852649714316988,0.5640741348178773,0,0,0,0,Normal
200843,23,59682.77,2594.9030434782608,4888.83,-1.1523756288650175,-0.885821667294805,0.3412536101833391,0,0,0,0,Normal
200844,45,106107.91,2357.953555555556,4907.76,2.4788022657853834,1.7852399665906102,-0.5357019395659934,1,0,0,1,Low Anomaly Signal
200845,27,69792.75,2584.9166666666665,4996.26,-0.4921614662013082,-0.304145883498593,0.30429379801580897,0,0,0,0,Normal
200846,33,80966.07,2453.517272727273,4873.93,0.49815977779425574,0.33870896573017834,-0.1820184061550628,0,0,0,0,Normal
200847,28,74662.41,2666.514642857143,4768.75,-0.3271079255353809,-0.0239709180366373,0.6062898001844018,0,0,0,0,Normal
200848,32,79987.11,2499.5971875,4836.13,0.33310623712832843,0.28238468761042507,-0.011475572970711799,0,0,0,0,Normal
200849,22,53214.2,2418.8272727272724,4971.65,-1.3174291695309448,-1.2579896166666795,-0.3104069006291618,0,0,0,0,Normal
200850,37,86790.3,2345.683783783784,4933.28,1.158373940457965,0.6738049352829776,-0.5811126494339259,0,0,0,0,Normal
200851,29,69985.88,2413.306206896552,4948.66,-0.16205438486945356,-0.29303418554028204,-0.3308404933042437,0,0,0,0,Normal
200852,36,79988.74,2221.9094444444445,4825.47,0.9933203997920377,0.28247846935159476,-1.039204349702124,0,0,0,0,Normal
200853,27,72225.29000000001,2675.010740740741,4967.67,-0.4921614662013082,-0.16419015548373622,0.637734055479291,0,0,0,0,Normal
200854,27,70020.92,2593.3674074074074,4393.82,-0.4921614662013082,-0.2910181657791929,0.33557018547313505,0,0,0,0,Normal
200855,27,64423.020000000004,2386.037777777778,4887.74,-0.4921614662013082,-0.6130922816639732,-0.43176158183791347,0,0,0,0,Normal
200856,27,67016.45999999999,2482.091111111111,4525.45,-0.4921614662013082,-0.46387920263429755,-0.07626596765846087,0,0,0,0,Normal
200857,35,95408.61,2725.960285714286,4740.08,0.8282668591261104,1.1696577682508695,0.826299502965418,0,0,0,0,Normal
200858,25,56837.770000000004,2273.5108,4984.51,-0.8222685475331628,-1.049508203262257,-0.8482265361362444,0,0,0,0,Normal
200859,20,53650.62,2682.531,4933.7,-1.6475362508627995,-1.2328802746537035,0.6655667093954386,0,0,0,0,Normal
200860,27,70157.45,2598.424074074074,4766.99,-0.4921614662013082,-0.28316293809707127,0.3542850260724619,0,0,0,0,Normal
200861,21,47986.88,2285.0895238095236,4675.13,-1.482482710196872,-1.558742482464002,-0.8053734108022544,0,0,0,0,Normal
200862,35,77205.83,2205.880857142857,4606.22,0.8282668591261104,0.12236426977015957,-1.0985265230142436,0,0,0,0,Normal
200863,26,52843.51,2032.4426923076924,4607.08,-0.6572150068672356,-1.279317195583296,-1.7404251931652122,0,0,0,0,Normal
200864,31,78690.05,2538.3887096774192,4937.29,0.1680526964624011,0.20775858626000568,0.1320927501978498,0,0,0,0,Normal
200865,33,74289.73,2251.2039393939394,4612.51,0.49815977779425574,-0.045412991226215976,-0.9307847445437297,0,0,0,0,Normal
200866,30,86125.12,2870.8373333333334,4932.11,0.002999155796473763,0.6355339300123867,1.3624928159565273,0,0,0,0,Normal
200867,33,92004.4,2788.012121212121,4841.44,0.49815977779425574,0.9737971908850483,1.0559547851482203,0,0,0,0,Normal
200868,27,70571.1,2613.7444444444445,4801.88,-0.4921614662013082,-0.2593636637199402,0.41098607209833277,0,0,0,0,Normal
200869,23,53725.99,2335.912608695652,4952.6,-1.1523756288650175,-1.2285438759838032,-0.6172759950323126,0,0,0,0,Normal
200870,45,106133.17,2358.514888888889,4835.78,2.4788022657853834,1.786693295904683,-0.5336244318817974,1,0,0,1,Low Anomaly Signal
200871,49,122953.25,2509.25,4976.19,3.139016428449093,2.7544334118608953,0.024249709944126573,1,1,0,2,Moderate Anomaly Signal
200872,25,56865.91,2274.6364000000003,4488.3,-0.8222685475331628,-1.0478891736938478,-0.8440606644331576,0,0,0,0,Normal
200873,36,97963.25,2721.2013888888887,4959.71,0.9933203997920377,1.316638496631851,0.8086867154540226,0,0,0,0,Normal
200874,26,67764.81,2606.338846153846,4962.81,-0.6572150068672356,-0.42082302717164594,0.38357778108622914,0,0,0,0,Normal
200875,37,102688.11,2775.3543243243244,4943.39,1.158373940457965,1.5884824215285738,1.0091079853274318,0,0,0,0,Normal
200876,37,96846.2,2617.464864864865,4961.45,1.158373940457965,1.252369236525544,0.4247554343522521,0,0,0,0,Normal
200877,32,98297.88,3071.80875,4899.51,0.33310623712832843,1.3358913702806345,2.10629268964231,0,0,1,1,Low Anomaly Signal
200878,23,52627.97,2288.1726086956523,4863.2,-1.1523756288650175,-1.2917182486456598,-0.7939628421407983,0,0,0,0,Normal
200879,34,78781.91,2317.1150000000002,4929.88,0.663213318460183,0.21304373395560153,-0.6868463807385087,0,0,0,0,Normal
200880,35,104802.89,2994.368285714286,4950.34,0.8282668591261104,1.7101558881483447,1.8196837354475004,0,0,0,0,Normal
200881,21,51953.57,2473.979523809524,4876.32,-1.482482710196872,-1.3305197248693679,-0.10628714037238282,0,0,0,0,Normal
200882,33,83113.29,2518.584545454545,4915.7,0.49815977779425574,0.4622488616036513,0.05879707914300459,0,0,0,0,Normal
200883,31,82620.85,2665.1887096774194,4905.7,0.1680526964624011,0.4339164195045968,0.6013824907373579,0,0,0,0,Normal
200884,26,73004.73,2807.8742307692305,4710.61,-0.6572150068672356,-0.11934522276160302,1.1294649132288441,0,0,0,0,Normal
200885,25,56305.68,2252.2272,4897.46,-0.8222685475331628,-1.0801219005989606,-0.9269976333109035,0,0,0,0,Normal
200886,23,55628.49,2418.63,4958.32,-1.1523756288650175,-1.119083898944057,-0.31113701156762513,0,0,0,0,Normal
200887,30,77131.08,2571.036,4973.65,0.002999155796473763,0.11806354268278978,0.2529211287846158,0,0,0,0,Normal
200888,24,61821.48,2575.895,4673.44,-0.9873220881990902,-0.76277139265897,0.270904400466646,0,0,0,0,Normal
200889,24,61679.4,2569.975,4976.48,-0.9873220881990902,-0.7709459385395521,0.24899434317962774,0,0,0,0,Normal
200890,32,76271.20999999999,2383.4753124999997,4246.22,0.33310623712832843,0.06859108514945593,-0.4412453252555008,0,0,0,0,Normal
200891,20,54240.74,2712.037,4546.28,-1.6475362508627995,-1.1989278322617485,0.7747690996506329,0,0,0,0,Normal
200892,28,82477.98,2945.6421428571425,4844.37,-0.3271079255353809,0.42569642112369294,1.6393471507557045,0,0,0,0,Normal
200893,27,61117.13,2263.5974074074074,4961.36,-0.4921614662013082,-0.8032960364581531,-0.884916232016718,0,0,0,0,Normal
200894,32,66782.17,2086.9428125,4850.38,0.33310623712832843,-0.47735903339416164,-1.538718984455275,0,0,0,0,Normal
200895,31,83703.4,2700.1096774193547,4899.76,0.1680526964624011,0.49620072864750137,0.7306258021805861,0,0,0,0,Normal
200896,29,64940.33,2239.321724137931,4941.1,-0.16205438486945356,-0.5833289488269531,-0.97476109875924,0,0,0,0,Normal
200897,27,66176.18000000001,2450.9696296296297,4480.35,-0.4921614662013082,-0.5122245532292811,-0.19144729234023836,0,0,0,0,Normal
200898,26,57916.26,2227.5484615384617,4793.31,-0.6572150068672356,-0.9874574854501172,-1.0183342166662472,0,0,0,0,Normal
200899,39,95501.12,2448.7466666666664,4989.99,1.4884810217898197,1.174980313573312,-0.19967452981750936,0,0,0,0,Normal
200900,32,70805.62,2212.675625,4996.93,0.33310623712832843,-0.24587059995365362,-1.073378929601746,0,0,0,0,Normal
200901,26,59923.520000000004,2304.7507692307695,4857.06,-0.6572150068672356,-0.8719701616588946,-0.7326066855465756,0,0,0,0,Normal
200902,16,39940.58,2496.28625,4740.03,-2.3077504135265086,-2.021684828458698,-0.023729429440092577,0,0,0,0,Normal
200903,30,82349.19,2744.973,4991.57,0.002999155796473763,0.4182865128750999,0.8966659994488134,0,0,0,0,Normal
200904,23,64206.57,2791.59,4870.26,-1.1523756288650175,-0.6255456914039225,1.06919659751451,0,0,0,0,Normal
200905,27,70530.25,2612.2314814814813,4458.27,-0.4921614662013082,-0.26171396073022885,0.4053865610862279,0,0,0,0,Normal
200906,23,50799.24,2208.662608695652,4736.89,-1.1523756288650175,-1.396933882712359,-1.0882311960074886,0,0,0,0,Normal
200907,33,80156.46,2428.9836363636364,4899.2,0.49815977779425574,0.29212820777425247,-0.27281796328110086,0,0,0,0,Normal
200908,32,76608.65,2394.0203125,4973.44,0.33310623712832843,0.08800563161583817,-0.4022180357129997,0,0,0,0,Normal
200909,28,67940.44,2426.444285714286,4923.32,-0.3271079255353809,-0.410718188397669,-0.28221615892284035,0,0,0,0,Normal
200910,19,51932.04,2733.265263157895,4961.32,-1.8125897915287268,-1.3317584493401515,0.8533353938893787,0,0,0,0,Normal
200911,22,48480.25,2203.6477272727275,4940.54,-1.3174291695309448,-1.5303565329911504,-1.106791388450712,0,0,0,0,Normal
200912,40,101893.42,2547.3355,4874.72,1.653534562455747,1.542760082945806,0.16520502866114137,0,0,0,0,Normal
200913,25,68934.3,2757.3720000000003,4907.04,-0.8222685475331628,-0.35353664160096876,0.9425549859862702,0,0,0,0,Normal
200914,28,71507.99,2553.8567857142857,4693.24,-0.3271079255353809,-0.20545987507932637,0.18934045832077126,0,0,0,0,Normal
200915,26,61316.06,2358.31,4962.94,-0.6572150068672356,-0.7918506365987488,-0.5343827304110255,0,0,0,0,Normal
200916,29,68479.2,2361.351724137931,4963.05,-0.16205438486945356,-0.3797207338747081,-0.5231252388378207,0,0,0,0,Normal
200917,29,84621.11,2917.9693103448276,4958.48,-0.16205438486945356,0.5490009996220854,1.536929355884273,0,0,0,0,Normal
200918,30,70966.39,2365.546333333333,4966.25,0.002999155796473763,-0.23662072846420268,-0.5076008929310778,0,0,0,0,Normal
200919,32,91090.75,2846.5859375,4744.17,0.33310623712832843,0.9212305112412305,1.2727378375784049,0,0,0,0,Normal
200920,35,97949.5,2798.557142857143,4977.79,0.8282668591261104,1.3158473929870171,1.0949821547994485,0,0,0,0,Normal
200921,23,62810.700000000004,2730.9,4867.13,-1.1523756288650175,-0.7058568073831446,0.8445815000906712,0,0,0,0,Normal
200922,23,63139.59,2745.199565217391,4696.33,-1.1523756288650175,-0.6869341835468233,0.8975045225725098,0,0,0,0,Normal
200923,37,83490.26,2256.4935135135133,4781.09,1.158373940457965,0.4839377591304178,-0.9112079080599811,0,0,0,0,Normal
200924,27,59267.09,2195.0774074074075,4750.3,-0.4921614662013082,-0.9097377373373184,-1.1385103410211899,0,0,0,0,Normal
200925,39,105490.13,2704.8751282051285,4844.28,1.4884810217898197,1.749696111339302,0.7482628460513239,0,0,0,0,Normal
200926,30,73362.08,2445.402666666667,4369.15,0.002999155796473763,-0.09878515821750108,-0.21205075136612075,0,0,0,0,Normal
200927,32,86692.2,2709.13125,4781.13,0.33310623712832843,0.6681607703696532,0.7640148515152021,0,0,0,0,Normal
200928,31,81733.27,2636.5570967741937,4928.03,0.1680526964624011,0.38284967237138356,0.49541622740468916,0,0,0,0,Normal
200929,28,58344.51,2083.7325,4540.78,-0.3271079255353809,-0.9628182028391994,-1.5506004254661243,0,0,0,0,Normal
200930,31,69388.8,2238.3483870967743,4997.16,0.1680526964624011,-0.32738707021354974,-0.9783634417206121,0,0,0,0,Normal
200931,33,81325.51,2464.409393939394,4556.35,0.49815977779425574,0.359389278028294,-0.14170641295663172,0,0,0,0,Normal
200932,31,86796.45,2799.8854838709676,4574.53,0.1680526964624011,0.6741587743677575,1.0998983756963394,0,0,0,0,Normal
200933,27,70521.98,2611.925185185185,4678.69,-0.4921614662013082,-0.2621897736133401,0.40425295139050943,0,0,0,0,Normal
200934,32,78630.91,2457.2159375,4796.28,0.33310623712832843,0.20435597756506188,-0.16832956205777772,0,0,0,0,Normal
200935,24,65332.46,2722.1858333333334,4891.78,-0.9873220881990902,-0.5607678235725009,0.8123301671725481,0,0,0,0,Normal
200936,25,64008.11,2560.3244,4991.23,-0.8222685475331628,-0.6369640499023761,0.21327724877859822,0,0,0,0,Normal
200937,27,72218.89,2674.7737037037036,4824.37,-0.4921614662013082,-0.16455837827115033,0.6368567759082384,0,0,0,0,Normal
200938,25,55232.240000000005,2209.2896,4904.51,-0.8222685475331628,-1.1418820676179067,-1.0859106866499337,0,0,0,0,Normal
200939,30,85633.31,2854.4436666666666,4757.91,0.002999155796473763,0.6072377348439676,1.3018194754479213,0,0,0,0,Normal
200940,30,76199.72,2539.9906666666666,4968.81,0.002999155796473763,0.06447792154442548,0.13802163016503705,0,0,0,0,Normal
200941,21,57386.89,2732.7090476190474,4714.19,-1.482482710196872,-1.0179146881021701,0.8512768272812574,0,0,0,0,Normal
200942,32,74069.2,2314.6625,4705.24,0.33310623712832843,-0.058101142993141126,-0.6959231401129038,0,0,0,0,Normal
200943,31,87913.31999999999,2835.9135483870964,4901.41,0.1680526964624011,0.7384176782081678,1.2332390779748466,0,0,0,0,Normal
200944,30,62768.8,2092.2933333333335,4564.31,0.002999155796473763,-0.7082675159444931,-1.5189165827705249,0,0,0,0,Normal
200945,20,65953.7,3297.685,4849.88,-1.6475362508627995,-0.525024897876747,2.942265929047175,0,0,1,1,Low Anomaly Signal
200946,33,83649.03,2534.819090909091,4522.31,0.49815977779425574,0.49307256099880203,0.1188815083554698,0,0,0,0,Normal
200947,32,82315.41,2572.3565625,4862.59,0.33310623712832843,0.41634298697528255,0.2578085612214551,0,0,0,0,Normal
200948,26,66681.32,2564.666153846154,4773.68,-0.6572150068672356,-0.483161419036452,0.2293461804501126,0,0,0,0,Normal
200949,34,77147.59,2269.046764705882,4909.33,0.663213318460183,0.1190134424046955,-0.8647480342824255,0,0,0,0,Normal
200950,37,110649.3,2990.5216216216218,4945.84,1.158373940457965,2.0465279797987748,1.8054471424349694,0,1,0,1,Low Anomaly Signal
200951,23,58616.96,2548.5634782608695,4915.76,-1.1523756288650175,-0.9471428437093815,0.16974980468189477,0,0,0,0,Normal
200952,28,71457.35,2552.0482142857145,4909.03,-0.3271079255353809,-0.20837343788473645,0.18264689352218016,0,0,0,0,Normal
200953,19,49795.69,2620.8257894736844,4596.72,-1.8125897915287268,-1.4546729418231272,0.43719429427059386,0,0,0,0,Normal
200954,35,87430.97,2498.0277142857144,4927.12,0.8282668591261104,0.7106657623473949,-0.0172842297334547,0,0,0,0,Normal
200955,24,68666.54,2861.105833333333,4962.4,-0.9873220881990902,-0.36894216246938577,1.3264763087793952,0,0,0,0,Normal
200956,19,38275.770000000004,2014.514210526316,4705.52,-1.8125897915287268,-2.1174693563827662,-1.8067789200062958,0,0,0,0,Normal
200957,34,77061.93,2266.527352941176,4693.32,0.663213318460183,0.11408501053440638,-0.8740724356497055,0,0,0,0,Normal
200958,33,75065.04,2274.6981818181816,4872.48,0.49815977779425574,-0.0008056772715850421,-0.843832008491325,0,0,0,0,Normal
200959,37,102330.05,2765.677027027027,4888.96,1.158373940457965,1.5678815072689938,0.973292083609985,0,0,0,0,Normal
200960,19,40568.52,2135.1852631578945,4414.59,-1.8125897915287268,-1.9855564195323707,-1.360172555809902,0,0,0,0,Normal
200961,22,67134.16,3051.552727272727,4970.69,-1.3174291695309448,-0.4571073554345186,2.031324679783917,0,0,1,1,Low Anomaly Signal
200962,34,81735.48,2403.984705882353,4875.14,0.663213318460183,0.3829768243026619,-0.3653395847268949,0,0,0,0,Normal
200963,35,62202.77,1777.222,4748.32,0.8282668591261104,-0.7408339447506997,-2.6850028940594584,0,0,0,0,Normal
200964,35,86976.83,2485.052285714286,4889.17,0.8282668591261104,0.684536903491768,-0.06530659178136135,0,0,0,0,Normal
200965,25,63603.25,2544.13,4838.08,-0.8222685475331628,-0.6602575932949184,0.15334139882439526,0,0,0,0,Normal
200966,24,54174.57,2257.27375,4890.55,-0.9873220881990902,-1.2027349106747418,-0.9083202347295181,0,0,0,0,Normal
200967,35,72868.95,2081.97,4841.66,0.8282668591261104,-0.12715729933582462,-1.5571234788391608,0,0,0,0,Normal
200968,25,57333.54,2293.3416,4884.76,-0.8222685475331628,-1.0209841702441258,-0.7748322854525619,0,0,0,0,Normal
200969,27,76040.14,2816.3014814814815,4923.11,-0.4921614662013082,0.05529651647950938,1.1606543635459863,0,0,0,0,Normal
200970,35,94608.63,2703.1037142857144,4796.8,0.8282668591261104,1.1236310705203805,0.7417068020558201,0,0,0,0,Normal
200971,25,53402.19,2136.0876000000003,4780.24,-0.8222685475331628,-1.2471736476345099,-1.356832986231739,0,0,0,0,Normal
200972,24,55919.15,2329.9645833333334,4792.13,-0.9873220881990902,-1.1023608309144262,-0.6392897748351909,0,0,0,0,Normal
200973,26,56146.91,2159.4965384615384,4493.58,-0.6572150068672356,-1.0892567024673445,-1.270195962123533,0,0,0,0,Normal
200974,32,77916.17,2434.8803125,4793.9,0.33310623712832843,0.16323354708443705,-0.2509942281542904,0,0,0,0,Normal
200975,35,89087.77,2545.364857142857,4956.35,0.8282668591261104,0.8059894364390909,0.15791163374690875,0,0,0,0,Normal
200976,38,96550.97,2540.815,4995.96,1.3234274811238924,1.235383234411776,0.14107250694830306,0,0,0,0,Normal
200977,29,90932.1,3135.589655172414,4890.81,-0.16205438486945356,0.9121026135501108,2.3423472987885017,0,0,1,1,Low Anomaly Signal
200978,22,54620.9,2482.768181818182,4985.84,-1.3174291695309448,-1.1770553986893804,-0.07376011327006801,0,0,0,0,Normal
200979,26,56971.32,2191.2046153846154,4714.57,-0.6572150068672356,-1.041824429315525,-1.1528436341090413,0,0,0,0,Normal
200980,26,62522.97,2404.7296153846155,4571.62,-0.6572150068672356,-0.7224112984179127,-0.36258265738429074,0,0,0,0,Normal
200981,27,72849.14,2698.1162962962962,4882.04,-0.4921614662013082,-0.12829706393249066,0.7232482524168915,0,0,0,0,Normal
200982,29,77207.61,2662.331379310345,4466.21,-0.16205438486945356,0.12246668173290891,0.590807444786253,0,0,0,0,Normal
200983,28,69043.6,2465.842857142857,4887.72,-0.3271079255353809,-0.3472480868096707,-0.13640113239806506,0,0,0,0,Normal
200984,43,116109.31,2700.216511627907,4915.08,2.148695184453529,2.360668620659108,0.7310211980639635,1,1,0,2,Moderate Anomaly Signal
200985,20,39475.37,1973.7685000000001,4991.25,-1.6475362508627995,-2.048450597666929,-1.9575797395724839,0,0,0,0,Normal
200986,40,100067.20999999999,2501.68025,4961.65,1.653534562455747,1.4376894366016504,-0.0037661103512124593,0,0,0,0,Normal
200987,26,60785.84,2337.916923076923,4884.48,-0.6572150068672356,-0.822356743839755,-0.6098579810264276,0,0,0,0,Normal
200988,32,78893.02,2465.406875,4842.75,0.33310623712832843,0.21943642675396488,-0.13801471241936816,0,0,0,0,Normal
200989,31,84215.12,2716.6167741935483,4816.73,0.1680526964624011,0.5256424418936402,0.7917189501476353,0,0,0,0,Normal
200990,35,68510.03,1957.4294285714286,4790.47,0.8282668591261104,-0.37794693566596405,-2.018051021838815,0,0,0,0,Normal
200991,35,90923.04000000001,2597.801142857143,4772.04,0.8282668591261104,0.9115813481666786,0.3519795431925929,0,0,0,0,Normal
200992,29,74549.55,2570.6741379310347,4828.75,-0.16205438486945356,-0.03046429675343405,0.25158186887565803,0,0,0,0,Normal
200993,28,71114.56,2539.805714285714,4957.87,-0.3271079255353809,-0.2280957955874726,0.13733711711401725,0,0,0,0,Normal
200994,20,51859.45,2592.9725,4831.36,-1.6475362508627995,-1.3359349012367694,0.33410862400026886,0,0,0,0,Normal
200995,40,88628.7,2215.7174999999997,4573.37,1.653534562455747,0.779576930967534,-1.0621208796845256,0,0,0,0,Normal
200996,31,84088.86,2712.543870967742,4898.92,0.1680526964624011,0.5183780967156965,0.776645040856774,0,0,0,0,Normal
200997,27,55656.51,2061.3522222222223,4432.66,-0.4921614662013082,-1.1174717735529118,-1.6334303525287068,0,0,0,0,Normal
200998,28,68495.84,2446.2799999999997,4855.81,-0.3271079255353809,-0.37876335462743277,-0.208803720353767,0,0,0,0,Normal
200999,32,87904.85,2747.0265625,4900.79,0.33310623712832843,0.737930358362951,0.904266281884198,0,0,0,0,Normal
201000,25,60956.77,2438.2708,4823.21,-0.8222685475331628,-0.8125223186752851,-0.2384459552901156,0,0,0,0,Normal
201001,34,80284.32,2361.303529411765,4448.32,0.663213318460183,0.29948460864904985,-0.5233036086370147,0,0,0,0,Normal
201002,24,62400.86,2600.0358333333334,4894.17,-0.9873220881990902,-0.7294368741321433,0.36025018446828255,0,0,0,0,Normal
201003,28,71846.78,2565.9564285714287,4828.09,-0.3271079255353809,-0.18596765661872458,0.2341215171303085,0,0,0,0,Normal
201004,39,121142.59,3106.2202564102563,4913.96,1.4884810217898197,2.6502574318205343,2.233650472882395,0,1,1,2,Moderate Anomaly Signal
201005,23,60995.25,2651.967391304348,4886.39,-1.1523756288650175,-0.8103083791659607,0.552450084831294,0,0,0,0,Normal
201006,37,99640.74,2692.992972972973,4831.73,1.158373940457965,1.4131525659534827,0.7042867139854845,0,0,0,0,Normal
201007,36,89885.83,2496.828611111111,4946.83,0.9933203997920377,0.8519056673333562,-0.021722138390313582,0,0,0,0,Normal
201008,34,78408.48,2306.1317647058822,4912.02,0.663213318460183,0.19155850965812282,-0.7274955892673809,0,0,0,0,Normal
201009,31,76568.65,2469.956451612903,4990.23,0.1680526964624011,0.08570423919450317,-0.12117662386862828,0,0,0,0,Normal
201010,24,71019.07,2959.127916666667,4803.24,-0.9873220881990902,-0.23358979464530405,1.6892583123649012,0,0,0,0,Normal
201011,53,139129.72,2625.0890566037738,4973.36,3.799230591112802,3.685143548409722,0.4529727447858167,1,1,0,2,Moderate Anomaly Signal
201012,24,53579.44,2232.476666666667,4977.49,-0.9873220881990902,-1.2369756024674692,-1.0000948151998363,0,0,0,0,Normal
201013,33,89784.47,2720.741515151515,4948.1,0.49815977779425574,0.8460739389376932,0.8069847120873589,0,0,0,0,Normal
201014,20,59111.12,2955.556,4630.47,-1.6475362508627995,-0.9187114417362087,1.6760385659474817,0,0,0,0,Normal
201015,30,89253.8,2975.1266666666666,4983.65,0.002999155796473763,0.8155419410319472,1.748470057131907,0,0,0,0,Normal
201016,38,95513.06,2513.501578947368,4995.05,1.3234274811238924,1.1756672792110805,0.03998490222404505,0,0,0,0,Normal
201017,29,74840.02,2580.690344827586,4912.9,-0.16205438486945356,-0.013752160337804511,0.28865208287938565,0,0,0,0,Normal
201018,26,75286.01,2895.615769230769,4977.82,-0.6572150068672356,0.011907789811974927,1.454198381834148,0,0,0,0,Normal
